feeder number  value                                  package                            file
                                                                                         DBSens-1-0
0554           33PF                                   C0805                              Text files
0986           33PF                                   0805                               Text files
1786           33PF+5%50V                             C0603                              Text files
1805           33PF+5%50V                             C0805                              Text files
1754           360                                                                       Text files
1765           360OHM                                                                    Text files
1755           390                                                                       Text files
0541           390E                                   RC0805                             Text files
0500           390K                                   RC0805                             Text files
1006           390K                                   0805                               Text files
0331           390K1%                                 RC0805                             Text files
0999           390K1%                                 0805                               Text files
1662           390KOHM1%                              R0805                              Text files
1716           390KOHM5%                              R0805                              Text files
1663           390OHM1%                               R0805                              Text files
1717           390OHM5%                               R0805                              Text files
0052           3K                                     0805                               Text files
0089           3K                                     RC0805                             Text files
0167           3K                                     0603                               Text files
0441           3K1%                                   RC0805                             Text files
1013           3K1%                                   0805                               Text files
1618           3KOHM5%                                R0603                              Text files
1718           3KOHM5%                                R0805                              Text files
0056           3M                                     0805                               Text files
0092           3M                                     RC0805                             Text files
0165           3M1%                                   0603                               Text files
0371           3M1%                                   RC0805                             Text files
1068           3M1%                                   0805                               Text files
1664           3MOHM1%                                R0805                              Text files
1719           3MOHM5%                                R0805                              Text files
0021           4.7                                    0805                               Text files
0094           4.7                                    CC0805                             Text files
0128           4.7                                    0603                               Text files
0458           4.7                                    CDRH127                            Text files
0683           4.7                                    CC0805NT                           Text files
0158           4.7K                                   0603                               Text files
0625           4.7K                                   RC0805                             Text files
0299           4.7K1%                                 RC0805                             Text files
1665           4.7KOHM1%                              R0805                              Text files
1387           4.7UF                                  C0805                              Text files
1790           4.7UF+10%16V                           C0603                              Text files
1824           4.7UF+80%~20%50V                       C0805                              Text files
0375           4.7X25V                                CC0805                             Text files
0286           4.7X50V                                CC0805                             Text files
0984           4.7X50V                                0805                               Text files
1756           430                                                                       Text files
0339           43K1%                                  RC0805                             Text files
1666           43KOHM1%                               R0805                              Text files
0136           47.0                                   ATYPE                              Text files
0267           47.0                                   DTYPE                              Text files
0321           47.0                                   CTYPE                              Text files
0666           47.0                                   DTYPE2                             Text files
1017           47.0                                   ECAS47.0X6.3                       Text files
0039           47.0UF                                 ATYPE                              Text files
0014           47.0X25V                               DTYPE                              Text files
1757           470                                                                       Text files
0322           4700PF                                 CC0805                             Text files
1385           4700РF                                 C0805                              Text files
1822           4700РF+10%50V                          C0805                              Text files
0058           470E                                   0805                               Text files
0105           470E                                   RC0805                             Text files
0156           470E                                   0603                               Text files
0570           470E                                   R0805                              Text files
0302           470E1%                                 RC0805                             Text files
0216           470K                                   0805                               Text files
0418           470K                                   RC0805                             Text files
0408           470K1%                                 RC0805                             Text files
0567           470K1%                                 R0805                              Text files
1064           470K1%                                 0805                               Text files
1667           470KOHM1%                              R0805                              Text files
1619           470KOHM5%                              R0603                              Text files
1720           470KOHM5%                              R0805                              Text files
1668           470OHM1%                               R0805                              Text files
1620           470OHM5%                               R0603                              Text files
1721           470OHM5%                               R0805                              Text files
0523           470PF                                  CC0805                             Text files
1369           470PF                                  C0805                              Text files
1806           470PF+5%50V                            C0805                              Text files
1401           470UF10V                                                                  Text files
1402           470UF16V                                                                  Text files
1403           470UF25V                                                                  Text files
0055           47K                                    0805                               Text files
0080           47K                                    RC0805                             Text files
0154           47K                                    0603                               Text files
0627           47K                                    RC1206                             Text files
0164           47K1%                                  0603                               Text files
0379           47K1%                                  RC0805                             Text files
1010           47K1%                                  0805                               Text files
1730           47KOHM                                 R1206                              Text files
1669           47KOHM1%                               R0805                              Text files
1621           47KOHM5%                               R0603                              Text files
1722           47KOHM5%                               R0805                              Text files
0596           47PF                                   CC0805                             Text files
0985           47PF                                   0805                               Text files
1370           47PF                                   C0805                              Text files
1807           47PF+5%50V                             C0805                              Text files
1409           47UF                                   ATYPE                              Text files
1411           47UF                                   DTYPE                              Text files
1397           47UF25V                                                                   Text files
1398           47UF6.3V                                                                  Text files
0187           49.9E1%                                0603                               Text files
0482           49.9E1%                                RC0805                             Text files
1605           49.9OHM1%                              R0603                              Text files
1670           49.9OHM1%                              R0805                              Text files
0060           5.1K                                   0805                               Text files
0116           5.1K                                   RC0805                             Text files
0170           5.1K                                   0603                               Text files
0571           5.1K                                   R0805                              Text files
0161           5.1K1%                                 0603                               Text files
1671           5.1KOHM1%                              R0805                              Text files
1763           5.1KOHM1%                                                                 Text files
1622           5.1KOHM5%                              R0603                              Text files
1723           5.1KOHM5%                              R0805                              Text files
0610           5.1M                                   RC1206                             Text files
1724           5.1MOHM5%                              R0805                              Text files
1734           5.1MOHM5%                              R1206                              Text files
0102           5.1PF                                  CC0805                             Text files
0179           5.1PF                                  0603                               Text files
1371           5.1PF                                  C0805                              Text files
1787           5.1PF+5%50V                            C0603                              Text files
1808           5.1PF+5%50V                            C0805                              Text files
0481           5.6K1%                                 RC0805                             Text files
1672           5.6KOHM1%                              R0805                              Text files
1767           5.6OHM5%                                                                  Text files
0067           5015KEYSTONE                           5015KEYSTONE                       Text files
0507           5015KEYSTONE                           RC0805                             Text files
1744           50KOHM                                 R3323                              Text files
0612           510K                                   RC1206                             Text files
1735           510KOHM5%                              R1206                              Text files
0061           51E                                    0805                               Text files
0438           51E                                    RC0805                             Text files
0002           51K1%                                  0805                               Text files
0370           51K1%                                  RC0805                             Text files
1673           51KOHM1%                               R0805                              Text files
1623           51OHM5%                                R0603                              Text files
1725           51OHM5%                                R0805                              Text files
0433           536E1%                                 RC0805                             Text files
0998           536E1%                                 0805                               Text files
1674           536OHM1%                               R0805                              Text files
0975           542E1%                                 RC0805                             Text files
0459           56.0                                   CDRH5D28NP                         Text files
1758           560                                                                       Text files
1391           560.0UF25V                                                                Text files
1828           560.0UF25V                             A750MS567M1EAAE015                 Text files
1745           5OHM5%                                                                    Text files
0981           6.2K1%                                 RC0805                             Text files
1675           6.2KOHM1%                              R0805                              Text files
1764           6.2KOHM5%                                                                 Text files
1372           6.2PF                                  C0805                              Text files
1809           6.2PF+5%50V                            C0805                              Text files
0313           6.8                                    CDRH5D28NP                         Text files
0347           6.8                                    CDRH3D16NP                         Text files
0559           6.8                                    W7                                 Text files
1021           6.8                                    CDRH4D28CLD                        Text files
1043           6.8                                    CDRH5D28NPB                        Text files
0256           6.8K1%                                 RC0805                             Text files
1676           6.8KOHM1%                              R0805                              Text files
0233           6.8MH                                  CDRH5D28NP                         Text files
0996           6.8MH                                  CDRH3D16NP                         Text files
0517           6.8UH                                  CDRH3D16NP                         Text files
0958           6.8UH                                  CDRH5D28NP                         Text files
1025           6.8UH                                  CDRH4D28CLD                        Text files
1033           6.8UH                                  W7                                 Text files
0369           604K1%                                 RC0805                             Text files
1067           604K1%                                 0805                               Text files
1677           604KOHM1%                              R0805                              Text files
0432           61.9K1%                                RC0805                             Text files
1678           61.9KOHM1%                             R0805                              Text files
1089           613932433                              613932433                          Text files
1679           620OHM1%                               R0805                              Text files
0609           680.0                                  CDRH127                            Text files
0983           680K1%                                 RC0805                             Text files
1680           680KOHM1%                              R0805                              Text files
0741           680PF                                  CC0805                             Text files
1373           680PF                                  C0805                              Text files
1810           680PF+5%50V                            C0805                              Text files
1007           7.5K                                   0805                               Text files
1624           7.5KOHM5%                              R0603                              Text files
1726           7.5KOHM5%                              R0805                              Text files
1092           74AC244N                               74AC244N                           Text files
1412           74AC299                                                                   Text files
0749           74AHCT1G02                             SOT235                             Text files
1413           74AHCT1G02DBV                          SOT235                             Text files
0941           74HC04                                 SO14                               Text files
1414           74HC04D                                SO14                               Text files
0733           74HC137                                SO16                               Text files
1415           74HC137D                               SO16                               Text files
0937           74HC4020                               SO16                               Text files
1416           74HC4020D                              SO16                               Text files
0476           74HC4046                               SO16                               Text files
1417           74HC4046AM                             SO16                               Text files
0638           74HC4051                               SO16                               Text files
0732           74HC4051D                              SO16                               Text files
0044           74HC4060                               SO16                               Text files
1093           74HC4060BQ                             74HC4060BQ                         Text files
1418           74HC4060M                              SO16                               Text files
1094           74HC4066D                              74HC4066D                          Text files
0939           74HC4520                               SO16                               Text files
1419           74HC4520D                              SO16                               Text files
0327           74HC595                                SO16                               Text files
0588           74HC595D                               SO16                               Text files
0957           74HC6323AD                             SO8                                Text files
1095           74HCT10PW                              74HCT10PW                          Text files
1420           74LV4051AD                             SO16                               Text files
1096           74LV4060D.118NXP                       74LV4060D.118NXP                   Text files
1097           74LVC1G00DBV                           74LVC1G00DBV                       Text files
0456           74LVC1G02GV                            SOT235                             Text files
0591           74LVC1G04                              SOT235                             Text files
1421           74LVC1G04DBV                           SOT235                             Text files
1098           74LVC1G04DCKR                          74LVC1G04DCKR                      Text files
0506           74LVC1G04GV                            SOT235                             Text files
0430           74LVC1G07GV                            SOT235                             Text files
0328           74LVC1G08                              SOT235                             Text files
1422           74LVC1G08DBV                           SOT235                             Text files
0231           74LVC1G08DBVR                          SOT23                              Text files
1099           74LVC1G08GW                            74LVC1G08GW                        Text files
1100           74LVC1G126                             74LVC1G126                         Text files
1423           74LVC1G17DBV                           SOT235                             Text files
1101           74LVC1G3157DCK                         74LVC1G3157DCK                     Text files
1102           74LVC1G32DBV                           74LVC1G32DBV                       Text files
1103           74LVC1G332DBV                          74LVC1G332DBV                      Text files
0271           74LVC1G66                              SOT235                             Text files
1424           74LVC1G66DBV                           SOT235                             Text files
0480           74LVC1G86DBV                           SOT235                             Text files
1104           74LVC2G07DCK                           74LVC2G07DCK                       Text files
0207           74LVC2T45DC                            VSSOP8                             Text files
1105           74VHCT244A                             74VHCT244A                         Text files
1106           74VHCT244AM                            74VHCT244AM                        Text files
0423           750E                                   RC0805                             Text files
0463           750E1%                                 RC0805                             Text files
0162           750K1%                                 0603                               Text files
0235           750K1%                                 0805                               Text files
1682           750KOHM1%                              R0805                              Text files
1681           750OHM1%                               R0805                              Text files
1727           750OHM5%                               R0805                              Text files
0373           75K                                    RC0805                             Text files
0368           75K1%                                  RC0805                             Text files
1066           75K1%                                  0805                               Text files
1683           75KOHM1%                               R0805                              Text files
1728           75KOHM5%                               R0805                              Text files
0900           798.19500                              BOTTOM                             Text files
0903           798.27500                              BOTTOM                             Text files
0910           799.14750                              BOTTOM                             Text files
1071           7SIP100                                7SIP50PROG                         Text files
1084           7SIP50PROG                             7SIP50PROG                         Text files
0530           8.87K1%                                RC0805                             Text files
1684           8.87KOHM1%                             R0805                              Text files
0917           801.21125                              TOP                                Text files
0906           801.37000                              BOTTOM                             Text files
0830           801.84625                              BOTTOM                             Text files
0899           802.00500                              BOTTOM                             Text files
0754           802.48125                              BOTTOM                             Text files
0861           802.79875                              BOTTOM                             Text files
0862           804.22750                              BOTTOM                             Text files
0907           804.86250                              BOTTOM                             Text files
0908           805.65625                              BOTTOM                             Text files
0898           805.81500                              BOTTOM                             Text files
0835           806.60875                              BOTTOM                             Text files
0767           806.76750                              BOTTOM                             Text files
0759           806.92625                              BOTTOM                             Text files
0850           808.03750                              BOTTOM                             Text files
0831           808.35500                              BOTTOM                             Text files
0918           808.79825                              TOP                                Text files
0829           809.14875                              BOTTOM                             Text files
0885           809.30750                              BOTTOM                             Text files
0839           809.78375                              BOTTOM                             Text files
0837           809.94250                              BOTTOM                             Text files
0930           80MHZ                                  KXOV97                             Text files
0755           810.73625                              BOTTOM                             Text files
0858           811.05375                              BOTTOM                             Text files
0884           811.21250                              BOTTOM                             Text files
0760           811.37125                              BOTTOM                             Text files
0847           811.84750                              BOTTOM                             Text files
0762           812.00625                              BOTTOM                             Text files
0902           812.16500                              BOTTOM                             Text files
0832           812.48250                              BOTTOM                             Text files
0768           812.64125                              BOTTOM                             Text files
0761           812.95875                              BOTTOM                             Text files
0913           813.75250                              TOP                                Text files
0870           814.38750                              BOTTOM                             Text files
0901           814.70500                              BOTTOM                             Text files
0889           815.18125                              BOTTOM                             Text files
0769           815.81625                              BOTTOM                             Text files
0793           815.97500                              BOTTOM                             Text files
0863           816.13375                              BOTTOM                             Text files
0763           816.45125                              BOTTOM                             Text files
0914           816.65325                              TOP                                Text files
0890           816.76875                              BOTTOM                             Text files
0864           816.92750                              BOTTOM                             Text files
0891           817.56250                              BOTTOM                             Text files
0868           818.03875                              BOTTOM                             Text files
0887           818.19750                              TOP                                Text files
0757           818.67375                              BOTTOM                             Text files
0781           818.83250                              BOTTOM                             Text files
0897           819.62625                              BOTTOM                             Text files
0790           819.94375                              BOTTOM                             Text files
0770           820.10250                              BOTTOM                             Text files
0888           820.57875                              BOTTOM                             Text files
0756           820.73750                              BOTTOM                             Text files
0865           820.89625                              BOTTOM                             Text files
0836           821.05500                              BOTTOM                             Text files
0758           821.69000                              BOTTOM                             Text files
0852           822.64250                              BOTTOM                             Text files
0792           822.80125                              TOP                                Text files
0840           822.96000                              BOTTOM                             Text files
0892           823.27750                              BOTTOM                             Text files
0886           823.91250                              BOTTOM                             Text files
0859           824.07125                              BOTTOM                             Text files
0893           824.23000                              BOTTOM                             Text files
0823           825.02375                              BOTTOM                             Text files
0919           825.34125                              BOTTOM                             Text files
0771           825.81750                              BOTTOM                             Text files
0920           825.97625                              BOTTOM                             Text files
0854           826.13500                              BOTTOM                             Text files
0895           826.61125                              BOTTOM                             Text files
0860           827.40500                              BOTTOM                             Text files
0871           827.56375                              BOTTOM                             Text files
0822           827.72250                              BOTTOM                             Text files
0772           828.04000                              BOTTOM                             Text files
0856           828.19875                              BOTTOM                             Text files
0894           828.35750                              BOTTOM                             Text files
0825           828.99250                              BOTTOM                             Text files
0872           829.31000                              BOTTOM                             Text files
0915           829.79750                              TOP                                Text files
0855           830.26250                              BOTTOM                             Text files
0824           831.05625                              BOTTOM                             Text files
0834           831.21500                              BOTTOM                             Text files
0883           832.00875                              BOTTOM                             Text files
0356           832.01000                              KPTB16125SURKQKPTB16125SURKQTOP    Text files
0869           832.16750                              BOTTOM                             Text files
0867           832.96125                              BOTTOM                             Text files
0909           833.91375                              BOTTOM                             Text files
0821           834.54875                              TOP                                Text files
0820           834.70750                              BOTTOM                             Text files
0853           835.18375                              BOTTOM                             Text files
0810           835.34250                              TOP                                Text files
0813           835.50125                              TOP                                Text files
0828           835.66000                              TOP                                Text files
0803           835.81875                              TOP                                Text files
0819           836.29500                              BOTTOM                             Text files
0798           836.61250                              TOP                                Text files
0866           837.24750                              BOTTOM                             Text files
0826           837.40625                              TOP                                Text files
0905           837.88250                              TOP                                Text files
0827           838.20000                              TOP                                Text files
0785           838.35875                              BOTTOM                             Text files
0912           839.05375                              TOP                                Text files
0808           839.15250                              TOP                                Text files
0804           839.62875                              TOP                                Text files
0818           839.62875                              BOTTOM                             Text files
0783           841.21625                              BOTTOM                             Text files
0795           841.21625                              TOP                                Text files
0896           841.53375                              BOTTOM                             Text files
0784           842.01000                              BOTTOM                             Text files
0797           842.16875                              TOP                                Text files
0782           842.80375                              BOTTOM                             Text files
0805           842.80375                              TOP                                Text files
0776           842.96250                              BOTTOM                             Text files
0806           842.96250                              TOP                                Text files
0880           844.07375                              BOTTOM                             Text files
0777           844.23250                              BOTTOM                             Text files
0799           844.55000                              TOP                                Text files
0849           844.86750                              BOTTOM                             Text files
0787           845.18500                              BOTTOM                             Text files
0843           845.66125                              BOTTOM                             Text files
0775           845.82000                              BOTTOM                             Text files
0811           846.13750                              TOP                                Text files
0873           847.09000                              BOTTOM                             Text files
0807           847.72500                              TOP                                Text files
0842           848.36000                              BOTTOM                             Text files
0812           848.51875                              BOTTOM                             Text files
0874           848.67750                              BOTTOM                             Text files
0802           849.15375                              TOP                                Text files
0800           849.31250                              TOP                                Text files
0911           849.55000                              TOP                                Text files
0773           849.63000                              BOTTOM                             Text files
0875           849.78875                              BOTTOM                             Text files
0786           850.10625                              BOTTOM                             Text files
0779           850.42375                              BOTTOM                             Text files
0841           850.58250                              BOTTOM                             Text files
0796           850.90000                              TOP                                Text files
0814           851.05875                              TOP                                Text files
0788           851.37625                              BOTTOM                             Text files
0848           852.01125                              BOTTOM                             Text files
0789           852.17000                              BOTTOM                             Text files
0778           852.32875                              BOTTOM                             Text files
0857           852.64625                              TOP                                Text files
0846           852.96375                              BOTTOM                             Text files
0774           853.12250                              BOTTOM                             Text files
0801           853.28125                              TOP                                Text files
0851           853.28125                              BOTTOM                             Text files
0817           853.44000                              TOP                                Text files
0876           854.23375                              BOTTOM                             Text files
0809           854.39250                              TOP                                Text files
0845           854.39250                              BOTTOM                             Text files
0791           854.55125                              BOTTOM                             Text files
0882           854.86875                              BOTTOM                             Text files
0780           855.50375                              BOTTOM                             Text files
0879           855.66250                              BOTTOM                             Text files
0765           855.98000                              BOTTOM                             Text files
0877           856.45625                              BOTTOM                             Text files
0881           856.93250                              BOTTOM                             Text files
0833           857.09125                              BOTTOM                             Text files
0794           857.56750                              BOTTOM                             Text files
0838           858.52000                              BOTTOM                             Text files
0766           859.31375                              BOTTOM                             Text files
0878           859.47250                              BOTTOM                             Text files
0904           859.55300                              BOTTOM                             Text files
0764           859.63125                              BOTTOM                             Text files
0844           860.26625                              BOTTOM                             Text files
0815           860.58375                              BOTTOM                             Text files
0816           860.74250                              BOTTOM                             Text files
0916           861.37750                              TOP                                Text files
0193           8MHZ                                   ABM3                               Text files
1685           9.1KOHM1%                              R0805                              Text files
1759           910                                                                       Text files
0023           ABM3                                   ABM3                               Text files
1107           ACS712ELCTR05BT                        ACS712ELCTR05BT                    Text files
0405           AD1582                                 SOT23                              Text files
1425           AD1582ARTR2                            SOT23                              Text files
1108           AD22105                                AD22105                            Text files
1109           AD5161BCPZ10                           AD5161BCPZ10                       Text files
0737           AD5161BRMZ10                           MINISO10                           Text files
0419           AD5200BRM10                            MINISO10                           Text files
1426           AD5200BRMZ10                           MINISO10                           Text files
0661           AD5241                                 SO14                               Text files
0745           AD5241BR10                             SO14                               Text files
0716           AD5241BRU10                            SO14                               Text files
1427           AD5241BRZ10                            SO14                               Text files
1428           AD5246BKS50                                                               Text files
1429           AD5282BRU20                            QSOP16                             Text files
0600           AD5282BRU50                            QSOP16                             Text files
1430           AD5301BRM                              MINISO8                            Text files
0927           AD5301BRMZ                             MINISO8                            Text files
0467           AD5443YRM                              MINISO10                           Text files
1110           AD5934                                 AD5934                             Text files
0287           AD627A                                 SO8                                Text files
1111           AD627A                                 AD627A                             Text files
1112           AD7192BRUZ                             AD7192BRUZ                         Text files
1113           AD7414ART                              AD7414ART                          Text files
1114           AD7482BAST                             AD7482BAST                         Text files
0469           AD7495AR                               SO8                                Text files
1431           AD7495ARM                              SO8                                Text files
0404           AD7708BRU                              TSSOP28                            Text files
0952           AD7766                                 TSSOP16                            Text files
1024           AD7766BRU2                             TSSOP16                            Text files
0205           AD7766BRUZ                             TSSOP16                            Text files
0673           AD7766BRUZ                             TSSOP161                           Text files
0708           AD7766BRUZ                             AD7766BRUZ                         Text files
1432           AD7766BRUZ                             QSOP16                             Text files
